gene_id	gene_name	rep1_0	rep1_3	rep1_9	rep1_24	rep2_0	rep2_3	rep2_9	rep2_24	rep3_0	rep3_3	rep3_9	rep3_24
BAB78172	alr7088	226.775772	219.585526	205.531631	162.492523	253.195145	518.066956	166.185715	88.911407	342.939423	579.639099	456.375732	416.291779
BAB78173	alr7089	16.569485	24.548416	33.065571	50.273018	17.285524	26.078463	23.914904	46.182735	16.088728	21.466564	81.141052	196.689194
BAB78174	asr7090	208.100677	192.165787	104.470238	151.257477	197.753937	104.188225	192.712036	151.941452	89.917442	152.152573	121.406235	418.911774
BAB78175	all7091	111.943535	79.908745	55.350956	53.582958	138.965561	46.565903	67.191467	27.779642	66.645111	45.831734	42.488583	54.334824
BAB78176	alr7092	163.023819	201.902527	123.714142	285.697266	100.114197	107.602516	311.914886	297.040344	53.284412	98.834137	143.657547	181.912247
BAB78177	alr7093	130.059479	222.430695	173.463684	161.636398	116.679893	146.900253	163.367188	197.660614	97.315941	149.628525	207.544983	149.516708
BAB78178	alr7094	69.513252	45.520844	18.560837	85.779793	62.864349	9.004816	71.689079	36.406086	20.472847	17.945536	21.805651	44.824566
BAB78179	alr7095	32.163399	15.248585	9.801526	26.901798	26.999088	9.485026	20.255999	23.939182	4.663574	3.065976	26.403461	53.4655
BAB78180	alr7096	193.193069	51.924656	68.459267	84.760002	137.285858	46.813808	62.119892	81.69146	139.729675	70.9879	146.692001	116.471359
BAB78181	alr7097	116.065407	25.486712	50.262821	68.040939	87.969269	29.88273	43.262554	61.259975	60.339661	35.058685	101.974297	130.910294
BAB78182	all7098	120.760925	70.665077	82.171494	78.641441	115.168694	88.873734	65.015228	45.926636	97.362541	116.764725	277.243195	131.276596
BAB78183	all7099	259.828918	157.685089	58.861847	171.549561	254.047714	77.025658	159.177994	72.906898	114.320076	56.373672	69.607803	107.27375
BAB78184	alr7100	137.491928	103.862305	168.280289	379.18573	136.093307	114.938904	195.560928	205.167801	67.449455	125.379555	338.999573	302.966797
BAB78185	alr7101	42.537354	64.295891	58.55294	226.937912	43.38768	21.205557	87.089622	211.447479	16.912233	35.562271	76.850136	316.599365
BAB78186	alr7102	597.704041	586.213196	502.326385	788.840515	460.961487	416.594849	590.833191	497.554565	279.569214	547.8703	727.060974	543.90625
BAB78187	alr7103	231.715027	90.437996	87.566841	151.155548	196.565826	68.754967	84.390755	173.664307	81.505409	53.264988	284.842712	215.651306
BAB78188	asr7104	479.170868	170.040024	65.113594	463.011963	336.569397	81.592422	478.499054	171.888687	64.624008	82.738884	91.208069	251.546982
BAB78189	all7105	62.639431	64.150391	55.810631	95.986008	68.794823	43.72541	70.710289	98.516945	40.872082	51.234425	104.554596	144.365143
BAB78190	all7106	63.984001	46.068584	34.08548	136.108582	48.457642	27.07122	62.7981	71.705292	32.333027	36.151058	86.444641	104.581657
BAB78191	alr7107	3.688367	4.607677	4.067875	19.677334	0.781411	0.38408	4.594657	16.779884	0.539947	0	24.883989	71.22805
BAB78192	all7108	343.806519	219.498581	197.077682	603.581116	298.651337	271.580017	414.133698	167.169891	209.252319	379.362183	436.911957	311.685791
BAB78193	all7109	27.422432	19.015472	1.667293	28.539146	14.25709	6.093853	28.175219	22.058727	4.551378	2.859205	6.213454	50.069138
BAB78194	all7110	23.729853	27.867701	12.328132	36.95068	26.123629	16.836237	27.422165	26.688213	13.0687	28.136961	39.415413	66.337212
BAB78195	all7111	62.169731	63.357956	59.403141	93.80925	67.765068	45.437252	67.249008	95.952629	37.529709	51.524647	100.082169	166.328339
BAB78196	all7178	54.701298	41.610325	35.578789	131.221756	51.687115	23.654417	63.835461	66.392281	27.142111	27.66523	84.49144	102.760384
BAB78197	all7113	15.691371	12.169162	7.909954	39.772285	13.354118	7.19529	10.736444	30.898174	4.254494	18.903952	81.760612	121.302101
BAB78198	asl7114	6.244892	8.220956	1.158975	41.031395	7.299173	2.12544	9.307803	20.870834	2.220186	0	30.302763	49.746723
BAB78199	all7115	69.44313	56.766739	53.127522	49.510387	59.469925	56.989799	47.411522	37.301662	50.335747	50.888306	92.922356	90.464996
BAB78200	all7116	281.736755	199.227188	137.708786	207.045822	268.661835	134.650818	214.534592	195.816147	190.528168	156.660187	193.906952	314.771454
BAB78201	all7117	200.272522	107.229759	77.83181	114.787926	140.945221	73.167259	121.535011	87.131966	71.709778	51.554466	76.020546	158.147171
BAB78202	asl7118	34.601486	7.443833	13.213227	33.588379	48.651443	9.181389	17.98056	38.161465	31.868177	0	68.825897	54.177372
BAB78203	asl7119	80.207184	11.019673	16.198307	42.041996	74.794258	8.121081	27.021021	28.55628	138.963623	6.030298	62.716175	63.33485
BAB78204	all7120	260.270386	103.389832	110.840385	113.880783	249.90654	85.141823	105.637627	56.272671	322.692841	76.807205	176.862274	143.585083
BAB78205	all7121	701.009338	101.082069	79.707146	195.183136	574.073792	82.26931	85.633896	121.615067	699.911865	70.264412	112.191727	224.390076
BAB78206	all7122	24.702095	257.002228	36.982861	60.175259	27.360441	50.608765	27.330563	39.389488	15.583032	32.814072	72.469383	100.008598
BAB78207	all7123	46.353722	96.240295	119.214874	143.696716	39.583908	120.661797	88.929695	112.139137	40.380836	110.153458	252.927231	285.332947
BAB78208	alr7124	243.454544	68.440445	25.544998	23.726593	320.04425	75.68631	58.060955	8.724058	195.034256	75.889603	33.964516	24.712252
BAB78209	alr7125	166.273544	30.102299	15.821383	28.964479	245.218658	44.095612	23.435982	18.796303	159.325195	46.185261	20.801641	46.599979
BAB78210	alr7126	79.207283	21.557182	14.936041	35.869656	72.884041	22.049555	19.073425	21.691036	76.178177	11.803391	41.370041	68.259346
